date,kospi_close,kospi_vol,kospi_var,kospi-50_close,kospi-50_vol,kospi-50_var,kosdaq_close,kosdaq_vol,kosdaq_var,us-30_close,us-30_vol,us-30_var,us-spx-500_close,us-spx-500_vol,us-spx-500_var,nasdaq-composite_close,nasdaq-composite_vol,nasdaq-composite_var,smallcap-2000_close,smallcap-2000_vol,smallcap-2000_var,volatility-s-p-500_close,volatility-s-p-500_vol,volatility-s-p-500_var,s-p-tsx-composite_close,s-p-tsx-composite_vol,s-p-tsx-composite_var,bovespa_close,bovespa_vol,bovespa_var,ipc_close,ipc_vol,ipc_var,germany-30_close,germany-30_vol,germany-30_var,uk-100_close,uk-100_vol,uk-100_var,france-40_close,france-40_vol,france-40_var,eu-stoxx50_close,eu-stoxx50_vol,eu-stoxx50_var,netherlands-25_close,netherlands-25_vol,netherlands-25_var,spain-35_close,spain-35_vol,spain-35_var,it-mib-40_close,it-mib-40_vol,it-mib-40_var,switzerland-20_close,switzerland-20_vol,switzerland-20_var,psi-20_close,psi-20_vol,psi-20_var,bel-20_close,bel-20_vol,bel-20_var,atx_close,atx_vol,atx_var,omx-stockholm-30_close,omx-stockholm-30_vol,omx-stockholm-30_var,mcx_close,mcx_vol,mcx_var,rtsi_close,rtsi_vol,rtsi_var,wig-20_close,wig-20_vol,wig-20_var,hungary-stock-market_close,hungary-stock-market_vol,hungary-stock-market_var,ise-100_close,ise-100_vol,ise-100_var,ta25_close,ta25_vol,ta25_var,tasi_close,tasi_vol,tasi_var,japan-ni225_close,japan-ni225_vol,japan-ni225_var,aus-200_close,aus-200_vol,aus-200_var,shanghai-composite_close,shanghai-composite_vol,shanghai-composite_var,szse-component_close,szse-component_vol,szse-component_var,ftse-china-a50_close,ftse-china-a50_vol,ftse-china-a50_var,dj-shanghai_close,dj-shanghai_vol,dj-shanghai_var,hang-sen-40_close,hang-sen-40_vol,hang-sen-40_var,taiwan-weighted_close,taiwan-weighted_vol,taiwan-weighted_var,thailand-set_close,thailand-set_vol,thailand-set_var,idx-composite_close,idx-composite_vol,idx-composite_var,s-p-cnx-nifty_close,s-p-cnx-nifty_vol,s-p-cnx-nifty_var,sensex_close,sensex_vol,sensex_var,vn-30_close,vn-30_vol,vn-30_var
2020-12-16,2771.79,1.17B,0.54,2605.11,56.53M,0.35,939.65,2.00B,0.90,30154.54,349.54M,-0.15,3701.17,-,0.18,12658.19,985.82M,0.50,1952.72,-,-0.36,22.50,-,-1.70,17567.42,256.85M,0.35,117857,9.81M,1.47,43790.42,287.00M,0.57,13565.98,77.80M,1.52,6570.91,860.33M,0.88,5547.68,87.84M,0.31,3543.00,38.83M,0.61,621.86,113.48M,0.73,8139.50,218.43M,-0.16,21986.52,447.19M,0.23,10456.78,78.71M,1.12,4796.08,74.65M,0.42,3663.95,31.33M,-1.02,2721.67,4.84M,0.88,1892.26,100.41M,0.13,3269.95,-,0.67,1400.05,-,0.69,1985.26,34.10M,1.51,41911.27,-,0.04,1392.45,5.02B,-0.21,1471.49,33.62M,-0.53,8721.18,372.83M,0.71,26757.40,613.31M,0.26,6679.20,652.54M,0.72,3366.98,22.08B,-0.01,13751.09,110.61K,-0.09,16794.14,-,0.59,504.07,-,0.12,26460.29,2.04B,0.97,14304.46,4.86B,1.68,1482.09,29.34B,0.33,6118.40,29.10B,1.80,13682.70,462.15B,0.85,46666.46,13.14M,0.87,1029.72,178.53K,1.65
2020-12-15,2756.82,1.09B,-0.19,2595.94,74.65M,-0.15,931.27,2.10B,0.19,30199.31,419.48M,1.13,3694.62,-,1.29,12595.06,915.62M,1.25,1959.76,-,2.40,22.89,-,-7.40,17506.48,221.32M,0.68,116149,8.20M,1.34,43543.35,214.80M,-0.06,13362.87,67.27M,1.06,6513.32,737.40M,-0.28,5530.31,90.44M,0.04,3521.50,32.15M,0.50,617.34,102.00M,0.73,8152.40,213.88M,0.14,21935.05,347.53M,0.81,10341.18,61.57M,-0.31,4775.92,83.44M,-0.09,3701.71,24.64M,0.77,2697.87,5.07M,1.50,1889.84,121.12M,-0.04,3248.11,-,-0.21,1390.46,-,-0.55,1955.69,27.79M,0.86,41894.09,-,-0.18,1395.40,5.28B,0.49,1479.35,96.68M,-0.88,8659.37,347.10M,-0.01,26687.84,593.32M,-0.17,6631.30,626.21M,-0.43,3367.23,22.57B,-0.06,13763.31,108.19K,0.52,16695.69,-,-0.12,503.48,-,0.03,26207.29,2.59B,-0.69,14068.52,6.31B,-1.00,1477.21,26.80B,0.07,6010.13,19.44B,-0.04,13567.85,497.60B,0.07,46263.17,16.39M,0.02,1013.02,173.34K,-1.10
2020-12-14,2762.20,1.11B,-0.28,2599.75,68.39M,-0.15,929.54,1.61B,0.12,29861.55,371.98M,-0.62,3647.49,-,-0.44,12440.04,983.31M,0.50,1913.86,-,0.11,24.72,-,6.05,17387.40,297.60M,-0.92,114611,8.19M,-0.45,43569.84,233.29M,-0.10,13223.16,63.02M,0.83,6531.83,870.27M,-0.23,5527.84,82.23M,0.37,3503.96,32.49M,0.52,612.88,91.62M,-0.26,8140.80,225.31M,0.96,21759.73,389.98M,0.27,10373.03,49.93M,-0.18,4780.03,102.52M,0.79,3673.30,24.10M,0.65,2657.92,5.45M,0.98,1890.65,75.68M,-0.03,3254.83,-,-0.66,1398.12,-,-1.04,1939.07,34.17M,-0.60,41967.89,-,1.71,1388.55,4.63B,1.30,1492.42,33.99M,0.39,8660.31,315.50M,0.18,26732.44,599.61M,0.30,6660.20,575.60M,0.26,3369.12,23.98B,0.66,13692.13,11.33B,1.01,16714.93,-,1.15,503.32,-,0.91,26389.52,2.21B,-0.44,14211.05,5.73B,-0.36,1476.13,26.56B,-0.44,6012.52,22.69B,1.25,13558.15,558.39B,0.33,46253.46,18.42M,0.34,1024.28,160.38K,1.55
2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1486.58,13.49M,0.95,8644.47,321.96M,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,2770.06,1.22B,0.86,2603.60,80.20M,0.77,928.44,1.91B,0.73,30046.37,396.01M,0.16,3663.46,-,-0.13,12377.87,876.15M,-0.23,1911.70,-,-0.57,23.31,-,3.51,17548.92,215.90M,-0.25,115128,8.37M,-0.00,43612.31,184.98M,0.22,13114.30,82.14M,-1.36,6546.75,1.07B,-0.80,5507.55,96.87M,-0.76,3485.84,35.37M,-1.04,614.46,114.41M,-0.59,8063.10,269.81M,-1.46,21702.16,428.05M,-0.97,10391.76,51.08M,-0.04,4742.67,109.33M,-1.10,3649.74,26.29M,-0.83,2632.17,4.93M,-0.81,1891.22,94.80M,-0.82,3276.58,-,0.56,1412.88,-,0.58,1950.85,38.52M,-1.67,41263.67,-,0.39,1370.70,5.15B,1.28,,,,,,,26652.52,748.74M,-0.39,6642.60,687.99M,-0.61,3347.19,29.86B,-0.77,13555.14,14.88B,-1.28,16525.41,-,-0.97,498.78,-,-1.09,26505.87,2.50B,0.36,14261.69,6.40B,0.09,,,,5938.33,21.77B,0.08,13513.85,787.71B,0.26,46099.01,26.25M,0.30,1008.65,127.66K,1.45
2020-12-10,2746.46,1.23B,-0.33,2583.82,131.17M,-0.71,921.70,2.67B,0.86,29999.26,326.93M,-0.23,3668.10,-,-0.13,12405.81,893.26M,0.54,1922.70,-,1.08,22.52,-,1.12,17593.34,236.33M,0.19,115129,11.80M,1.88,43518.71,179.64M,1.83,13295.73,68.81M,-0.33,6599.76,1.11B,0.54,5549.65,94.90M,0.05,3522.31,38.43M,-0.19,618.10,113.76M,-0.26,8182.30,272.11M,-0.64,21915.51,450.86M,-0.25,10395.96,66.20M,-0.33,4795.47,91.30M,0.45,3680.11,29.49M,-0.40,2653.56,4.86M,-0.61,1906.81,89.51M,-1.02,3258.31,-,1.45,1404.68,-,2.35,1984.00,40.47M,-0.51,41103.01,-,1.05,1353.36,5.90B,0.23,1472.62,39.03M,-0.73,8643.97,338.73M,-0.19,26756.24,692.46M,-0.23,6683.10,705.91M,-0.67,3373.28,24.73B,0.04,13731.34,12.07B,0.11,16687.62,-,-0.11,504.26,-,0.00,26410.59,2.00B,-0.35,14249.49,6.33B,-0.98,,,,5933.70,26.46B,-0.18,13478.30,553.40B,-0.38,45959.88,12.73M,-0.31,994.28,173.56K,-0.97
2020-12-09,2755.47,1.25B,2.02,2602.29,77.01M,2.24,913.81,2.70B,0.77,30068.81,383.74M,-0.35,3672.82,-,-0.79,12338.95,1.07B,-1.94,1902.15,-,-0.82,22.27,-,7.69,17559.86,285.24M,-0.45,113001,8.43M,-0.70,42736.96,150.24M,-0.84,13340.26,77.31M,0.47,6564.29,769.12M,0.08,5546.82,90.86M,-0.25,3529.02,31.81M,0.09,619.72,90.97M,0.51,8235.30,212.04M,0.09,21969.59,471.70M,-0.38,10430.02,43.14M,0.35,4774.19,89.95M,0.32,3694.92,19.59M,0.07,2669.98,4.96M,1.31,1926.42,75.76M,0.05,3211.66,-,1.01,1372.47,-,0.57,1994.12,57.96M,1.21,40675.89,-,2.57,1350.32,5.51B,0.78,1483.40,31.22M,1.40,8660.21,367.76M,0.56,26817.94,618.49M,1.33,6728.50,578.63M,0.61,3371.96,26.07B,-1.12,13716.53,14.13B,-1.84,16706.22,-,-0.90,504.25,-,-1.15,26502.84,2.54B,0.75,14390.14,6.29B,0.21,1482.67,31.19B,0.25,,,,13529.10,502.60B,1.02,46103.50,20.68M,1.09,1004.03,180.90K,1.05
2020-12-08,2700.93,1.42B,-1.62,2545.40,80.45M,-1.90,906.84,2.60B,-2.16,30173.88,314.83M,0.35,3702.25,-,0.28,12582.77,973.77M,0.50,1917.78,-,1.40,20.68,-,-2.91,17639.00,240.04M,0.32,113793,8.81M,0.18,43098.64,195.81M,-0.36,13278.49,54.20M,0.06,6558.82,757.85M,0.05,5560.67,77.51M,-0.23,3525.87,25.58M,-0.12,616.59,80.30M,0.06,8227.60,202.82M,-0.58,22053.42,275.97M,-0.24,10394.10,48.95M,0.18,4759.11,73.36M,1.18,3692.34,21.40M,-0.14,2635.41,2.75M,-0.27,1925.50,75.86M,0.94,3179.61,-,-0.48,1364.66,-,-0.31,1970.27,33.49M,0.60,39655.97,-,1.17,1339.89,5.31B,0.75,1462.93,23.29M,-0.29,8612.13,391.85M,-0.25,26467.08,550.56M,-0.30,6687.70,656.78M,0.19,3410.18,22.69B,-0.19,13973.89,12.34B,0.00,16857.75,-,-0.34,510.12,-,-0.18,26304.56,2.54B,-0.76,14360.40,6.40B,0.73,1478.92,34.08B,2.01,5944.41,29.42B,0.23,13392.95,543.16B,0.28,45608.51,18.21M,0.40,993.61,153.45K,0.16
2020-12-07,2745.44,1.50B,0.51,2594.78,89.17M,0.64,926.88,2.24B,1.44,30069.79,370.58M,-0.49,3691.96,-,-0.19,12519.95,931.78M,0.45,1891.25,-,-0.06,21.30,-,2.45,17582.35,337.31M,0.35,113590,9.63M,-0.14,43255.25,138.35M,-0.90,13271.00,54.32M,-0.21,6555.39,1.05B,0.08,5573.38,86.16M,-0.64,3530.08,32.04M,-0.26,616.20,78.64M,0.09,8275.60,228.16M,-0.57,22107.18,351.28M,-0.32,10375.38,49.31M,0.10,4703.77,66.04M,0.02,3697.56,22.30M,-0.79,2642.65,3.79M,-0.53,1907.61,76.27M,-0.49,3195.08,-,0.33,1368.86,-,0.85,1958.53,32.12M,0.56,39198.31,-,-0.08,1329.90,4.88B,-0.07,1467.12,24.94M,-0.69,8633.38,369.44M,0.60,26547.44,615.83M,-0.76,6675.00,604.32M,0.62,3416.60,25.45B,-0.81,13973.48,14.01B,-0.38,16914.86,-,-0.87,511.04,-,-0.86,26506.85,2.81B,-1.23,14256.60,8.16B,0.88,,,,5930.76,22.68B,2.07,13355.75,591.72B,0.73,45426.97,18.69M,0.77,992.01,148.30K,0.78
2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477.26,13.15M,2.09,8581.68,376.34M,-1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,2731.45,1.78B,1.31,2578.18,98.08M,1.85,913.76,2.17B,0.68,30218.26,363.09M,0.83,3699.12,-,0.88,12464.23,1.00B,0.70,1892.45,-,2.37,20.79,-,-2.30,17520.97,310.27M,0.71,113750,8.89M,1.30,43646.03,181.38M,-0.66,13298.96,64.07M,0.35,6550.23,1.07B,0.92,5609.15,99.70M,0.62,3539.27,46.29M,0.63,615.67,99.39M,0.85,8322.90,352.97M,1.49,22178.80,507.92M,0.78,10364.50,54.50M,0.21,4702.82,89.20M,1.37,3726.86,27.66M,0.32,2656.62,4.94M,1.60,1916.94,68.48M,0.25,3184.72,-,0.70,1357.39,-,1.34,1947.68,28.41M,3.05,39227.87,-,1.35,1330.87,5.30B,0.00,,,,,,,26751.24,616.22M,-0.22,6634.10,612.05M,0.28,3444.58,25.63B,0.07,14026.66,14.25B,0.40,17063.55,-,0.26,515.45,-,0.19,26835.92,3.21B,0.40,14132.44,6.85B,1.11,1449.83,26.86B,0.80,5810.48,17.39B,-0.21,13258.55,640.51B,0.95,45079.55,27.64M,1.00,984.34,182.02K,-0.11
2020-12-03,2696.22,817.07M,0.76,2531.38,80.94M,1.07,907.61,2.36B,0.92,29969.52,408.41M,0.29,3666.72,-,-0.06,12377.18,928.31M,0.23,1848.70,-,0.58,21.28,-,0.52,17398.02,251.03M,0.23,112292,11.47M,0.37,43934.21,175.44M,0.59,13252.86,64.31M,-0.45,6490.27,943.21M,0.42,5574.36,92.24M,-0.15,3517.10,34.86M,-0.12,610.48,89.30M,-0.08,8200.70,233.47M,-0.24,22007.40,425.14M,0.16,10342.63,63.80M,-0.89,4639.14,67.14M,0.32,3714.79,25.36M,0.14,2614.81,6.18M,0.28,1912.18,72.20M,-0.36,3162.67,-,-0.84,1339.41,-,0.30,1890.11,29.80M,-0.41,38705.12,-,-1.24,1330.85,5.74B,0.40,1447.02,48.73M,0.74,8674.97,352.91M,-0.22,26809.37,694.76M,0.03,6615.30,699.40M,0.38,3442.14,29.85B,-0.21,13970.68,17.81B,0.07,17019.67,-,-0.08,514.45,-,-0.24,26728.50,2.83B,0.74,13977.09,6.08B,-0.09,1438.32,24.84B,1.44,5822.94,23.84B,0.15,13133.90,713.69B,0.15,44632.65,30.67M,0.03,985.44,183.52K,0.56
2020-12-02,2675.90,1.08B,1.58,2504.48,80.42M,1.97,899.34,1.89B,0.90,29883.79,389.33M,0.20,3669.01,-,0.18,12349.37,985.81M,-0.05,1838.03,-,0.11,21.17,-,1.93,17358.21,261.92M,0.35,111879,9.81M,0.43,43674.83,174.29M,1.82,13313.24,63.82M,-0.52,6463.39,936.84M,1.23,5583.01,95.25M,0.02,3521.32,41.43M,-0.11,610.94,99.27M,-0.08,8220.80,310.84M,0.98,21972.20,543.38M,-0.58,10435.36,67.86M,-0.13,4624.57,61.46M,0.81,3709.69,30.88M,-0.21,2607.60,5.32M,0.08,1918.99,73.77M,-0.26,3189.61,-,1.33,1335.44,-,1.86,1897.97,27.34M,2.41,39191.11,-,1.13,1325.49,4.57B,0.02,1436.35,32.56M,-1.51,8694.13,357.24M,-0.32,26800.98,801.85M,0.05,6590.20,749.03M,0.03,3449.38,31.28B,-0.07,13961.58,18.50B,0.22,17033.08,-,-0.10,515.67,-,-0.01,26532.58,3.70B,-0.13,13989.14,6.59B,0.75,1417.95,24.66B,-0.21,5813.99,21.91B,1.56,13113.75,717.71B,0.04,44618.04,16.02M,-0.08,979.95,187.86K,0.37
2020-12-01,2634.25,1.15B,1.66,2456.11,64.14M,1.97,891.29,2.13B,0.58,29823.92,435.44M,0.63,3662.45,-,1.13,12355.11,1.28B,1.28,1836.05,-,0.89,20.77,-,0.97,17296.93,296.70M,0.62,111400,11.32M,2.30,42895.63,224.47M,2.67,13382.30,66.68M,0.69,6384.73,839.85M,1.89,5581.64,102.22M,1.14,3525.24,42.00M,0.94,611.41,108.11M,0.89,8140.80,284.95M,0.79,22099.92,578.77M,0.18,10449.21,65.05M,-0.26,4587.61,66.11M,-0.37,3717.68,25.61M,1.38,2605.40,4.68M,2.02,1924.00,67.37M,0.34,3147.79,-,1.29,1311.05,-,2.27,1853.38,26.82M,1.28,38751.98,-,-0.08,1325.29,4.61B,3.25,1458.38,33.88M,-0.25,8722.12,649.86M,-0.29,26787.54,732.39M,1.34,6588.50,702.87M,1.08,3451.94,31.62B,1.77,13930.38,17.88B,1.90,17050.86,-,2.16,515.74,-,1.96,26567.68,3.56B,0.86,13885.67,6.56B,1.19,1420.87,24.39B,0.89,5724.74,20.95B,2.00,13109.05,583.63B,1.08,44655.44,16.03M,1.15,976.35,213.41K,1.08
2020-11-30,2591.34,1.31B,-1.60,2408.64,120.13M,-2.01,886.11,1.74B,0.06,29638.64,561.21M,-0.91,3621.63,-,-0.46,12198.74,1.76B,-0.06,1819.82,-,-1.91,20.57,-,-1.30,17190.25,445.83M,-1.19,108893,19.30M,-1.52,41778.87,800.22M,0.25,13291.16,107.37M,-0.33,6266.19,1.36B,-1.59,5518.55,147.86M,-1.42,3492.54,53.48M,-1.00,606.02,143.73M,-0.92,8076.90,544.91M,-1.39,22060.98,734.67M,-1.30,10476.43,89.57M,-0.24,4604.72,139.83M,-1.01,3667.16,39.81M,-1.40,2553.78,13.38M,-1.74,1917.54,123.31M,-1.01,3107.58,-,-1.12,1281.97,-,-1.57,1830.04,70.55M,-1.22,38782.16,-,-1.34,1283.58,5.12B,-3.40,1462.05,62.42M,-1.14,8747.09,505.90M,0.44,26433.62,1.48B,-0.79,6517.80,1.12B,-1.26,3391.76,38.50B,-0.49,13670.11,18.68B,-0.15,16691.09,-,-0.93,505.84,-,-0.56,26341.49,5.74B,-2.06,13722.89,7.45B,-1.04,1408.31,28.79B,-2.05,5612.42,31.99B,-2.96,,,,,,,965.89,168.72K,-0.54
2020-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1478.84,16.43M,-0.51,8708.59,444.73M,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,2633.45,1.20B,0.29,2458.13,54.48M,0.09,885.56,1.83B,1.26,29910.37,178.10M,0.13,3638.35,-,0.24,12205.85,655.99M,0.92,1855.27,-,1.28,20.84,-,-1.93,17396.56,187.47M,0.26,110575,8.79M,0.32,41674.30,91.40M,-1.74,13335.68,63.82M,0.37,6367.58,1.44B,0.07,5598.18,84.63M,0.56,3527.79,44.69M,0.48,611.67,172.51M,0.70,8190.70,415.13M,1.06,22352.46,583.61M,0.68,10501.18,49.14M,0.03,4651.82,74.23M,0.97,3719.36,24.64M,0.76,2598.96,4.82M,0.78,1937.09,58.54M,0.27,3142.68,-,0.13,1302.43,-,-0.36,1852.69,20.43M,0.17,39308.90,-,0.73,1328.73,5.61B,-1.02,,,,,,,26644.71,862.27M,0.40,6601.10,491.45M,-0.53,3408.31,28.06B,1.14,13690.88,12.88B,0.67,16847.09,-,1.52,508.67,-,1.03,26894.68,2.73B,0.28,13867.09,4.86B,0.15,1437.78,22.46B,0.29,5783.33,25.14B,0.41,12968.95,1162.36B,-0.14,44149.72,15.75M,-0.25,971.11,142.66K,0.72
2020-11-26,2625.91,1.39B,0.94,2455.92,66.99M,1.20,874.53,1.92B,1.09,,,,,,,,,,1831.80,-,-0.72,21.25,-,0.00,17351.34,98.81M,0.22,110227,6.17M,0.09,42412.47,102.06M,0.50,13286.57,42.95M,-0.02,6362.93,735.75M,-0.44,5566.79,65.75M,-0.08,3510.94,27.29M,-0.03,607.39,69.41M,0.16,8104.60,218.32M,-0.74,22201.44,541.60M,-0.46,10497.79,41.71M,0.09,4607.25,100.66M,-0.46,3691.48,18.71M,-0.31,2578.90,4.05M,-0.24,1931.97,52.57M,0.03,3138.62,-,0.13,1307.14,-,0.41,1849.57,17.69M,-0.57,39023.56,-,-0.03,1342.49,4.25B,1.28,1486.38,92.25M,1.31,8693.47,487.46M,0.05,26537.31,635.48M,0.91,6636.40,621.78M,-0.70,3369.73,25.59B,0.22,13599.99,13.05B,-0.41,16594.89,-,0.74,503.47,-,0.34,26819.45,1.98B,0.56,13845.66,4.60B,0.78,1433.56,22.60B,1.26,5759.92,24.83B,1.42,12987.00,549.80B,1.00,44259.74,14.61M,0.98,964.16,156.14K,0.37
2020-11-25,2601.54,1.41B,-0.62,2426.74,110.20M,-0.47,865.12,2.49B,-0.80,29872.47,324.19M,-0.58,3629.65,-,-0.16,12094.40,899.55M,0.47,1845.02,-,-0.46,21.25,-,-1.80,17313.07,248.97M,0.22,110133,8.56M,0.32,42200.59,165.26M,-1.25,13289.80,76.83M,-0.02,6391.09,1.13B,-0.64,5571.29,113.62M,0.23,3511.90,48.98M,0.11,606.39,134.20M,-0.18,8164.70,294.45M,0.26,22303.58,641.95M,0.72,10488.27,80.37M,-0.03,4628.63,113.23M,1.26,3702.84,43.59M,-0.57,2585.06,5.47M,0.57,1931.43,83.74M,-0.35,3134.52,-,1.25,1301.83,-,1.14,1860.15,28.02M,0.04,39035.10,-,-0.03,1325.47,5.58B,0.34,1467.23,40.58M,-0.45,8688.76,533.91M,0.61,26296.86,925.23M,0.50,6683.30,969.70M,0.59,3362.33,32.21B,-1.19,13656.09,15.66B,-1.77,16472.78,-,-0.89,501.76,-,-1.29,26669.75,2.86B,0.31,13738.83,5.16B,-0.49,1415.72,27.66B,1.01,5679.25,32.54B,-0.38,12858.40,679.01B,-1.51,43828.10,19.15M,-1.56,960.63,175.12K,0.11
2020-11-24,2617.76,1.36B,0.58,2438.24,89.86M,0.70,872.10,3.19B,-0.14,30046.24,436.45M,1.54,3635.41,-,1.62,12037.33,1.27B,1.32,1853.53,-,1.94,21.64,-,-4.50,17274.25,322.05M,1.05,109786,11.93M,2.24,42736.48,220.16M,1.11,13292.44,82.73M,1.26,6432.17,1.30B,1.55,5558.42,124.94M,1.21,3507.98,52.93M,1.30,607.46,155.56M,1.01,8143.20,351.64M,2.03,22145.06,721.63M,2.04,10491.59,77.39M,0.26,4571.02,129.06M,2.73,3724.22,49.19M,3.05,2570.40,5.14M,1.74,1938.14,90.13M,0.85,3095.84,-,1.60,1287.12,-,2.41,1859.42,26.74M,1.49,39046.50,-,1.90,1320.98,6.99B,0.51,1473.91,41.83M,1.89,8636.14,496.53M,0.29,26165.59,817.07M,2.50,6644.10,811.49M,1.26,3402.82,30.10B,-0.34,13902.54,15.46B,-0.38,16620.48,-,-0.82,508.30,-,-0.41,26588.20,2.01B,0.39,13807.13,5.15B,-0.51,1401.63,27.32B,-1.32,5701.03,24.05B,0.85,13055.15,571.86B,1.00,44523.02,17.94M,1.01,959.61,184.87K,-0.04
2020-11-23,2602.59,1.65B,1.92,2421.36,71.26M,2.27,873.29,2.12B,0.36,29591.27,389.02M,1.12,3577.59,-,0.56,11880.63,1.05B,0.22,1818.30,-,1.85,22.66,-,-4.39,17094.53,278.90M,0.44,107379,9.69M,1.26,42267.20,124.78M,0.86,13126.97,68.58M,-0.08,6333.84,943.54M,-0.28,5492.15,95.99M,-0.07,3463.04,36.74M,-0.13,601.37,111.28M,-0.04,7981.20,278.31M,0.04,21701.79,548.50M,-0.02,10464.40,64.02M,-0.30,4449.39,63.27M,0.57,3614.14,27.97M,0.79,2526.39,4.38M,0.95,1921.77,69.18M,-0.24,3047.06,-,-0.13,1256.81,-,-0.47,1832.04,26.24M,0.61,38319.06,-,0.30,1314.25,5.84B,-0.73,1446.51,28.03M,1.32,8610.84,483.85M,0.26,,,,6561.60,554.45M,0.34,3414.49,37.39B,1.09,13955.29,17.95B,0.74,16757.80,-,1.48,510.39,-,1.28,26486.20,2.24B,0.13,13878.01,4.44B,1.18,1420.43,29.18B,2.24,5652.76,18.99B,1.46,12926.45,633.12B,0.52,44077.15,17.80M,0.44,960.03,164.65K,0.96
2020-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.64,12.99M,0.26,8588.17,452.25M,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,2553.50,1.13B,0.24,2367.71,52.64M,-0.02,870.18,2.15B,1.19,29263.48,308.74M,-0.75,3557.54,-,-0.68,11854.97,1.12B,-0.42,1785.34,-,0.07,23.70,-,2.55,17019.10,230.21M,0.65,106042,7.10M,-0.59,41905.06,119.93M,0.09,13137.25,70.13M,0.39,6351.45,821.11M,0.27,5495.89,94.70M,0.39,3467.60,37.87M,0.45,601.62,86.85M,0.94,7977.90,232.65M,0.60,21706.96,493.72M,0.79,10495.65,68.35M,0.05,4424.15,55.96M,1.30,3585.66,25.01M,0.36,2502.67,3.69M,-0.01,1926.47,78.34M,0.58,3051.04,-,0.15,1262.69,-,0.30,1820.85,24.02M,1.74,38204.67,-,0.11,1323.95,4.81B,0.83,,,,,,,25527.37,634.29M,-0.42,6539.20,636.68M,-0.12,3377.73,26.13B,0.44,13852.42,13.12B,0.54,16512.82,-,-0.10,503.92,-,0.49,26451.54,2.15B,0.36,13716.44,3.87B,-0.04,1389.34,23.72B,1.45,5571.66,21.58B,-0.40,12859.05,664.00B,0.68,43882.25,17.12M,0.65,950.89,125.70K,0.63
2020-11-19,2547.42,976.48M,0.07,2368.15,55.25M,0.09,859.94,2.25B,0.96,29483.23,333.16M,0.15,3581.87,-,0.39,11904.71,1.08B,0.87,1784.13,-,0.84,23.11,-,-3.06,16909.81,223.71M,0.12,106670,8.56M,0.52,41868.82,199.71M,-0.91,13086.16,68.04M,-0.88,6334.35,919.87M,-0.80,5474.66,93.49M,-0.67,3451.97,38.19M,-0.87,596.01,100.73M,-0.81,7930.20,261.61M,-0.64,21536.24,513.11M,-0.40,10490.77,64.91M,-0.69,4367.51,92.35M,-1.14,3572.69,31.13M,-1.17,2502.97,5.04M,-0.33,1915.40,74.25M,-0.37,3046.49,-,-1.11,1258.91,-,-1.40,1789.79,25.26M,-1.14,38163.61,-,-0.52,1313.02,9.46B,1.41,1423.96,30.35M,-0.69,8578.42,429.89M,-0.50,25634.34,820.38M,-0.36,6547.20,701.27M,0.25,3363.09,25.33B,0.47,13777.45,13.42B,0.87,16529.65,-,1.05,501.46,-,0.49,26356.97,2.41B,-0.71,13722.43,3.97B,-0.37,1369.42,24.22B,0.35,5594.06,16.67B,0.66,12771.70,768.75B,-1.29,43599.96,24.14M,-1.31,944.92,166.09K,0.77
