date,germany-1_close,germany-1_var,u.s.-1_close,u.s.-1_var,brazil-1_close,brazil-1_var,switzerland-1_close,switzerland-1_var,uk-1_close,uk-1_var,italy-1_close,italy-1_var,japan-1_close,japan-1_var,china-1_close,china-1_var,canada-1_close,canada-1_var,france-1_close,france-1_var,south-korea-1_close,south-korea-1_var,australia-1_close,australia-1_var,germany-10_close,germany-10_var,u.s.-10_close,u.s.-10_var,brazil-10_close,brazil-10_var,switzerland-10_close,switzerland-10_var,uk-10_close,uk-10_var,italy-10_close,italy-10_var,japan-10_close,japan-10_var,china-10_close,china-10_var,canada-10_close,canada-10_var,france-10_close,france-10_var,south-korea-10_close,south-korea-10_var,australia-10_close,australia-10_var
2022-01-17,-0.634,2.92,0.5139,4.66,12.160,1.12,-0.710,4.41,0.7270,13.68,-0.438,-2.45,-0.088,-0.56,2.138,-1.06,1.050,7.14,-0.630,3.28,1.440,1.19,0.577,-0.17,-0.0260,-46.94,1.809,0.89,11.545,2.49,-0.002,-50.00,1.1910,3.93,1.365,1.79,0.144,0.70,2.791,-0.14,1.806,1.86,0.358,7.83,2.568,4.22,1.910,0.90
2022-01-16,,,,,,,-0.680,0.00,0.6395,-2.29,,,-0.089,0.00,,,,,,,1.423,0.00,0.578,1.40,,,,,,,,,1.1460,-1.29,,,0.143,-4.67,,,,,,,2.464,0.00,1.893,1.18
2022-01-15,,,,,,,-0.680,-2.86,0.6545,-2.02,,,,,,,,,,,1.423,0.00,0.570,62.39,,,,,,,,,1.1610,0.87,,,,,,,,,,,2.464,0.45,1.871,1.35
2022-01-14,-0.616,-0.48,0.4910,7.91,12.025,-0.50,-0.700,-2.78,0.6680,8.79,-0.449,-5.87,-0.089,4.73,2.161,-0.41,0.980,3.16,-0.610,-1.61,1.423,0.57,0.351,3.54,-0.0490,-43.02,1.793,5.43,11.265,2.41,-0.004,-92.16,1.1510,4.07,1.341,3.95,0.150,20.00,2.795,0.04,1.773,3.87,0.332,37.19,2.453,2.34,1.846,0.00
2022-01-13,-0.619,0.00,0.4550,0.44,12.085,0.33,-0.720,0.00,0.6140,-6.40,-0.477,0.63,-0.084,-2.87,2.170,-0.09,0.950,1.06,-0.620,1.64,1.415,0.14,0.339,4.95,-0.0860,50.88,1.701,-2.92,11.000,-2.78,-0.051,75.86,1.1060,-2.90,1.290,-3.08,0.125,0.81,2.794,-0.21,1.707,-1.73,0.242,-11.68,2.397,-1.28,1.846,0.00
2022-01-12,-0.619,3.00,0.4530,1.80,12.045,-1.43,-0.720,5.88,0.6560,-3.39,-0.474,1.28,-0.087,6.75,2.172,0.60,0.940,3.30,-0.610,0.00,1.413,2.61,0.323,-4.44,-0.0570,78.12,1.752,0.31,11.315,0.58,-0.029,-174.36,1.1390,-2.82,1.331,-3.34,0.124,-16.78,2.800,0.04,1.737,2.00,0.274,-8.05,2.428,-2.29,1.846,-1.81
2022-01-11,-0.601,0.17,0.4450,0.68,12.220,-0.08,-0.680,-1.45,0.6790,0.44,-0.468,-2.90,-0.082,-1.81,2.159,0.28,0.910,0.00,-0.610,0.83,1.377,-2.89,0.338,-3.15,-0.0320,-11.11,1.746,-0.50,11.250,0.99,0.039,21.87,1.1720,-1.51,1.377,7.16,0.149,14.18,2.799,-0.36,1.703,-0.87,0.298,4.56,2.485,0.04,1.880,-1.57
2022-01-10,-0.600,-3.07,0.4420,5.36,12.230,0.87,-0.690,-1.43,0.6760,4.81,-0.482,0.42,-0.083,5.06,2.153,-0.69,0.910,1.11,-0.605,-4.72,1.418,0.57,0.349,-3.86,-0.0360,24.14,1.755,-0.59,11.140,0.72,0.032,540.00,1.1900,1.02,1.285,-2.58,0.131,5.24,2.809,-0.50,1.718,0.29,0.285,-1.38,2.484,1.10,1.910,1.70
2022-01-09,,,0.4195,0.60,,,-0.700,1.45,0.6450,0.62,,,,,,,,,,,1.410,0.00,0.363,-0.55,,,1.765,0.00,,,,,1.1780,0.34,,,,,,,,,,,2.457,0.00,1.878,0.21
2022-01-08,,,,,,,-0.690,-2.82,0.6410,-4.75,,,,,,,,,,,1.410,0.00,0.365,3.11,,,,,,,,,1.1740,-0.51,,,,,,,,,,,2.457,-0.04,1.874,2.13
2022-01-07,-0.619,-0.64,0.4170,-3.47,12.125,-0.12,-0.710,-1.39,0.6730,2.12,-0.480,-0.62,-0.079,-9.71,2.168,-1.54,0.900,4.65,-0.635,-4.51,1.410,0.71,0.354,-1.67,-0.0290,-57.35,1.765,2.16,11.060,-2.43,0.005,-126.32,1.1800,1.90,1.319,3.53,0.124,5.98,2.823,0.04,1.713,0.88,0.289,11.58,2.458,-0.93,1.835,-0.38
2022-01-06,-0.623,0.00,0.4320,6.93,12.140,-0.53,-0.720,-1.37,0.6590,7.15,-0.483,0.42,-0.087,-0.57,2.202,0.78,0.860,2.38,-0.665,2.31,1.400,3.86,0.360,18.42,-0.0680,-45.16,1.728,1.66,11.335,0.31,-0.019,-64.81,1.1580,6.43,1.274,2.41,0.117,39.29,2.822,0.46,1.698,3.22,0.259,9.75,2.481,4.46,1.842,4.72
2022-01-05,-0.623,0.48,0.4040,7.45,12.205,1.62,-0.730,0.00,0.6150,2.33,-0.481,-5.13,-0.088,-3.83,2.185,-0.23,0.840,0.00,-0.650,-0.76,1.348,0.82,0.304,7.42,-0.1240,-3.13,1.700,3.09,11.300,0.00,-0.054,-38.64,1.0880,0.00,1.244,1.88,0.084,0.00,2.809,0.57,1.645,3.46,0.236,0.85,2.375,2.64,1.759,0.92
2022-01-04,-0.620,0.00,0.3760,-5.29,12.010,0.33,-0.730,-8.75,0.6010,17.15,-0.507,0.00,-0.091,3.39,2.190,-0.23,0.840,7.69,-0.655,1.55,1.337,1.06,0.283,-3.41,-0.1280,3.23,1.649,0.75,11.300,2.31,-0.088,-14.56,1.0880,11.93,1.221,1.92,0.084,3.07,2.793,0.36,1.590,11.19,0.234,1.30,2.314,-0.39,1.743,-1.91
2022-01-03,-0.620,1.64,0.3970,0.10,11.970,1.40,-0.800,0.00,0.5130,3.64,-0.507,4.97,-0.089,-5.35,,,,,-0.645,-1.98,1.323,-2.36,0.293,-0.34,-0.1240,-30.73,1.637,8.26,11.045,7.13,-0.103,-23.70,0.9720,-0.10,1.198,1.10,0.082,16.43,,,,,0.231,19.07,2.323,6.80,1.777,6.41
2022-01-02,,,0.3966,3.28,,,-0.800,0.00,0.4950,0.61,,,,,,,,,,,1.355,0.30,,,,,1.512,0.00,,,,,0.9730,0.36,,,,,,,,,,,2.175,-3.55,1.670,0.00
2022-01-01,,,,,,,-0.800,5.26,0.4920,-5.02,,,,,,,,,,,1.351,0.00,0.294,2.80,,,,,,,,,0.9695,-0.26,,,,,,,,,,,2.255,0.00,1.670,-0.36
2021-12-31,-0.610,-0.33,0.3840,1.32,,,-0.760,18.75,0.5180,3.60,-0.483,2.99,,,2.195,-3.22,0.780,0.00,-0.658,0.15,1.351,0.00,0.286,9.16,-0.1790,1.70,1.512,0.35,,,,,0.9720,-0.51,1.185,0.42,,,2.783,0.18,1.430,-1.65,0.194,-2.51,2.255,0.31,1.676,3.39
2021-12-30,-0.612,0.00,0.3790,-2.57,11.805,-0.63,-0.640,-12.33,0.5000,-4.21,-0.469,-6.94,-0.094,-6.03,2.268,-2.03,0.780,1.30,-0.657,1.86,1.351,0.00,0.262,3.97,-0.1760,-2.22,1.507,-3.21,10.310,-1.25,-0.135,-9.40,0.9770,-3.65,1.180,1.64,0.070,18.64,2.778,-0.54,1.454,-1.96,0.199,2.58,2.248,3.12,1.621,4.92
2021-12-29,-0.612,-0.65,0.3890,33.22,11.880,1.02,-0.730,-8.75,0.5220,8.19,-0.504,9.33,-0.100,-1.49,2.315,-1.87,0.770,0.00,-0.645,3.20,1.351,0.75,0.252,-0.40,-0.1800,-24.69,1.556,4.87,10.440,1.26,-0.149,-19.46,1.0140,9.92,1.161,5.55,0.059,0.00,2.793,-0.43,1.483,0.68,0.194,56.45,2.180,-0.73,1.545,-2.22
2021-12-28,-0.616,-3.30,0.2920,-1.68,11.760,0.17,-0.800,15.94,,,-0.461,6.71,-0.101,-2.88,2.359,0.60,,,-0.625,0.00,1.341,0.37,0.253,10.00,-0.2390,-2.05,1.484,0.47,10.310,-0.39,-0.185,-10.63,,,1.100,-2.22,0.059,0.00,2.805,-0.32,,,0.124,-2.36,2.196,-0.72,1.580,-0.88
2021-12-27,-0.637,0.16,0.2970,4.39,11.740,1.69,-0.690,-10.39,0.4825,0.00,-0.432,0.23,-0.104,2.97,2.345,-0.09,,,-0.625,-0.16,1.336,-0.15,0.230,-0.86,-0.2440,-2.79,1.477,-0.57,10.350,-2.63,-0.207,16.95,0.9225,-0.70,1.125,-0.18,0.059,-1.67,2.814,-0.67,,,0.127,6.72,2.212,0.45,1.594,0.25
2021-12-26,,,0.2845,0.89,,,-0.770,0.00,0.4825,1.47,,,-0.101,3.59,,,,,,,1.338,0.00,,,,,1.486,-0.46,,,,,0.9290,0.81,,,0.060,0.00,,,,,,,2.202,0.00,,
2021-12-25,,,,,,,,,0.4755,-5.09,,,,,,,,,,,1.338,0.00,,,,,,,,,,,0.9215,-0.05,,,,,,,,,,,2.202,-0.36,,
2021-12-24,-0.636,0.47,,,,,-0.770,-1.28,0.5010,3.73,-0.431,-1.60,-0.097,-4.88,2.347,0.34,0.770,0.00,-0.626,0.16,1.338,-0.37,0.232,-4.92,-0.2510,-0.40,,,,,,,0.9220,-0.11,1.127,1.81,0.060,1.69,2.833,0.46,1.473,2.51,0.119,0.85,2.210,-0.23,1.590,-0.50
2021-12-23,-0.633,-0.31,0.2820,6.82,11.545,0.04,-0.780,9.86,0.4830,4.55,-0.438,-0.90,-0.102,-3.76,2.339,-1.06,0.770,0.65,-0.625,-2.34,1.343,1.97,0.244,1.24,-0.2520,-13.99,1.493,2.71,10.630,3.81,-0.177,-12.38,0.9230,3.94,1.107,4.83,0.059,0.00,2.820,-0.81,1.437,0.91,0.118,53.25,2.215,3.12,1.598,-0.87
2021-12-22,-0.635,-0.31,0.2640,-1.12,11.540,1.76,-0.710,-1.39,0.4620,5.24,-0.442,0.68,-0.106,-3.18,2.364,-0.63,0.765,-1.92,-0.640,-0.62,1.317,1.62,0.241,-3.60,-0.2930,-3.30,1.453,-0.93,10.240,-3.12,-0.202,-13.30,0.8880,1.60,1.056,3.83,0.059,20.41,2.843,-0.70,1.424,-1.11,0.077,26.23,2.148,2.53,1.612,0.37
2021-12-21,-0.637,-0.47,0.2670,6.37,11.340,-0.87,-0.720,-8.86,0.4390,23.31,-0.439,-3.73,-0.110,-5.17,2.379,1.41,0.780,6.85,-0.644,-3.16,1.296,0.78,0.250,-8.42,-0.3030,-17.21,1.467,2.75,10.570,-0.89,-0.233,-22.59,0.8740,12.77,1.017,8.65,0.049,25.64,2.863,0.17,1.440,3.45,0.061,-535.71,2.095,-0.62,1.606,2.16
2021-12-20,-0.640,-0.31,0.2510,-3.09,11.440,-1.38,-0.790,-1.25,0.3560,15.58,-0.456,-1.51,-0.116,-1.28,2.346,1.65,0.730,1.39,-0.665,-0.75,1.286,0.78,0.273,-3.87,-0.3660,-2.40,1.428,3.70,10.665,-1.34,-0.301,4.51,0.7750,0.71,0.936,3.08,0.039,0.00,2.858,0.07,1.392,5.61,-0.014,-48.15,2.108,-2.04,1.572,-0.82
2021-12-19,,,0.2590,0.00,,,-0.800,0.00,0.3080,2.33,,,-0.117,0.00,,,,,,,1.276,0.00,0.284,-0.35,,,1.377,-2.17,,,,,0.7695,0.79,,,0.039,-11.36,,,,,,,2.152,0.00,1.585,-0.19
2021-12-18,,,,,,,-0.800,14.29,0.3010,-3.53,,,,,,,,,,,1.276,0.95,0.285,0.71,,,,,,,,,0.7635,0.73,,,,,,,,,,,2.152,-0.05,1.588,-1.98
2021-12-17,-0.642,0.16,0.2590,5.28,11.600,0.61,-0.700,-9.09,0.3120,2.30,-0.463,-1.07,-0.117,-2.08,2.308,0.35,0.720,2.86,-0.670,1.52,1.264,0.24,0.283,0.71,-0.3750,8.38,1.407,-1.19,10.810,1.36,-0.288,7.46,0.7580,0.13,0.908,-7.35,0.044,0.00,2.856,-0.14,1.318,-1.20,-0.027,-640.00,2.153,0.28,1.620,1.25
2021-12-16,-0.641,0.79,0.2460,-9.56,11.530,-0.09,-0.770,-3.75,0.3050,7.77,-0.468,-0.64,-0.120,10.60,2.300,0.44,0.700,-1.41,-0.660,3.94,1.261,-2.25,0.281,15.64,-0.3460,-4.42,1.424,-2.34,10.665,0.89,-0.268,-7.90,0.7570,2.57,0.980,6.18,0.044,0.00,2.860,0.35,1.334,-5.52,0.005,-135.71,2.147,-0.88,1.600,0.76
2021-12-15,-0.636,-12.88,0.2720,9.24,11.540,0.26,-0.800,3.90,0.2830,21.46,-0.471,-8.01,-0.108,-7.66,2.290,0.31,0.710,2.90,-0.635,0.00,1.290,-1.90,0.243,6.58,-0.3620,-0.28,1.458,1.19,10.570,0.15,-0.291,-4.90,0.7380,1.93,0.923,-1.70,0.044,-8.33,2.850,0.04,1.412,-1.47,-0.014,-12.50,2.166,-0.05,1.588,2.72
2021-12-14,-0.730,0.00,0.2490,-1.97,11.510,1.52,-0.770,-1.28,0.2330,18.88,-0.512,-5.54,-0.117,-1.67,2.283,0.13,0.690,2.99,-0.635,0.79,1.315,-2.95,0.228,-2.15,-0.3630,-4.47,1.441,1.92,10.555,-0.28,-0.306,-1.92,0.7240,4.17,0.939,2.96,0.048,-2.04,2.849,-0.38,1.433,2.58,-0.016,-52.94,2.167,-0.09,1.546,-4.98
2021-12-13,-0.730,0.00,0.2540,-1.93,11.338,0.03,-0.780,-2.50,0.1960,-3.69,-0.542,12.68,-0.119,1.70,2.280,-0.09,0.670,-2.90,-0.630,-10.00,1.355,-1.24,0.233,-1.27,-0.3800,8.57,1.414,-5.25,10.585,0.62,-0.312,-1.27,0.6950,-5.38,0.912,-5.79,0.049,6.52,2.860,0.42,1.397,-4.64,-0.034,580.00,2.169,-1.18,1.627,1.31
2021-12-12,,,0.2590,-1.15,,,-0.800,6.67,0.2035,-5.79,,,-0.117,0.86,,,,,,,1.372,0.00,0.236,-7.09,,,1.492,0.70,,,,,,,,,0.046,-13.21,,,,,,,2.195,0.00,1.606,-2.49
2021-12-11,,,,,,,-0.750,-1.32,0.2160,-5.26,,,,,,,,,,,1.372,0.00,0.254,0.40,,,,,,,,,0.7345,-0.88,,,,,,,,,,,2.195,-0.32,1.647,-0.18
2021-12-10,-0.730,0.00,0.2620,-0.76,11.335,-1.48,-0.760,-1.30,0.2280,-5.00,-0.481,1.48,-0.116,-1.27,2.282,-0.57,0.690,-4.17,-0.700,-7.89,1.372,0.59,0.253,0.80,-0.3500,-0.28,1.482,-1.02,10.520,-1.87,-0.316,1.94,0.7410,-1.98,0.968,-3.39,0.053,8.16,2.848,-0.42,1.465,-3.43,-0.005,-350.00,2.202,0.64,1.650,-2.42
2021-12-09,-0.730,0.00,0.2640,-8.01,11.505,1.99,-0.770,2.67,0.2400,-10.45,-0.474,-1.86,-0.118,-3.67,2.295,0.88,0.720,-12.20,-0.760,-8.43,1.364,-0.22,0.251,-3.46,-0.3510,13.59,1.497,-2.02,10.720,-1.15,-0.310,11.51,0.7560,-2.33,1.002,-2.91,0.049,0.00,2.860,-0.10,1.517,-4.53,0.002,-95.45,2.188,0.09,1.691,2.86
2021-12-08,-0.730,0.00,0.2870,-5.90,11.280,-1.23,-0.750,-1.32,0.2680,-4.63,-0.483,-5.29,-0.123,-3.54,2.275,0.26,0.820,-2.15,-0.830,-0.60,1.367,-1.09,0.260,15.56,-0.3090,-17.60,1.528,3.12,10.845,-1.36,-0.278,-7.33,0.7740,5.45,1.032,12.42,0.049,-9.26,2.863,0.28,1.589,0.57,0.044,-246.67,2.186,-2.41,1.644,1.61
2021-12-07,-0.730,0.00,0.3050,9.32,11.420,-0.22,-0.760,5.56,0.2810,1.08,-0.510,1.19,-0.127,1.20,2.269,1.02,0.838,4.75,-0.835,1.21,1.382,-0.36,0.225,-4.66,-0.3750,-3.10,1.482,3.45,10.995,-0.63,-0.300,-0.99,0.7340,0.14,0.918,3.73,0.054,38.46,2.855,1.03,1.580,3.74,-0.030,-6.25,2.240,1.27,1.618,2.47
2021-12-06,-0.730,-2.67,0.2790,6.65,11.445,0.44,-0.720,-10.00,0.2780,-7.02,-0.504,1.20,-0.125,-2.71,2.246,4.95,0.800,6.67,-0.825,1.23,1.387,-1.35,0.236,4.89,-0.3870,2.38,1.433,3.80,11.065,0.00,-0.303,7.07,0.7330,-4.56,0.885,-4.43,0.039,-9.30,2.826,-2.89,1.523,5.98,-0.032,28.00,2.212,-1.03,1.579,1.48
2021-12-05,,,0.2616,0.00,,,-0.800,3.90,0.2990,12.20,,,-0.129,0.00,,,,,,,1.406,0.00,0.225,-9.64,,,1.380,1.74,,,,,0.7680,2.81,,,0.043,-12.24,,,,,,,2.235,0.00,1.556,0.65
2021-12-04,,,,,,,-0.770,2.67,0.2665,-8.73,,,,,,,,,,,1.406,0.00,,,,,,,,,,,,,,,,,,,,,,,2.235,0.09,1.546,-4.74
2021-12-03,-0.750,-2.60,0.2616,-0.15,11.395,-1.60,-0.750,5.63,0.2920,-16.57,-0.498,-3.68,-0.129,2.38,2.140,-0.33,0.750,7.14,-0.815,2.52,1.406,0.00,0.249,0.00,-0.3780,1.34,1.356,-6.09,11.065,-2.43,-0.283,1.80,0.7470,-8.34,0.926,-3.14,0.049,-16.95,2.910,0.38,1.437,-4.58,-0.025,92.31,2.233,1.78,1.623,-1.76
2021-12-02,-0.770,0.00,0.2620,3.15,11.580,-1.78,-0.710,0.00,0.3500,0.86,-0.517,10.47,-0.126,-1.56,2.147,-0.28,0.700,1.45,-0.795,3.25,1.406,-0.64,0.249,-2.73,-0.3730,12.69,1.444,2.89,11.340,-1.00,-0.278,12.10,0.8150,-0.73,0.956,-6.64,0.059,-7.81,2.899,0.69,1.506,0.94,-0.013,-150.00,2.194,0.60,1.652,-4.51
2021-12-01,-0.770,0.00,0.2540,14.93,11.790,0.99,-0.710,-4.05,0.3470,9.46,-0.468,-3.70,-0.128,0.39,2.153,-0.74,0.690,-1.43,-0.770,-1.28,1.415,16.17,0.256,28.64,-0.3310,-3.50,1.404,-3.61,11.455,0.39,-0.248,4.64,0.8210,1.23,1.024,4.28,0.064,8.47,2.879,0.42,1.492,-4.73,0.026,73.33,2.181,-1.67,1.730,-1.14
2021-11-30,-0.770,0.00,0.2210,14.51,11.675,0.30,-0.740,-1.33,0.3170,-11.70,-0.486,0.62,-0.127,-10.53,2.169,0.79,0.700,4.48,-0.780,0.00,1.218,-0.16,0.199,4.19,-0.3430,6.19,1.456,-3.06,11.410,-1.60,-0.237,20.30,0.8110,-7.31,0.982,0.31,0.059,-20.27,2.867,0.10,1.566,-2.97,0.015,-65.91,2.218,-2.08,1.750,-1.07
2021-11-29,-0.770,0.00,0.1930,-17.38,11.640,0.04,-0.750,7.14,0.3590,33.21,-0.483,-1.02,-0.142,-0.35,2.152,2.04,0.670,0.00,-0.780,13.87,1.220,-0.81,0.191,16.46,-0.3230,-5.42,1.502,-1.89,11.595,-0.94,-0.197,-11.66,0.8750,7.56,0.979,1.03,0.074,2.78,2.864,-0.49,1.614,0.56,0.044,41.94,2.265,0.13,1.769,4.74
2021-11-28,,,0.2336,31.24,,,-0.700,1.45,0.2695,-5.44,,,-0.143,0.00,,,,,,,1.230,0.00,0.164,-25.11,,,1.531,3.34,,,,,0.8135,-1.81,,,0.072,-2.70,,,,,,,2.262,0.00,1.689,1.44
2021-11-27,,,,,,,,,0.2850,-4.04,,,,,2.109,-0.66,,,,,1.230,0.00,,,-0.3415,1.04,,,,,,,0.8285,0.18,0.969,-0.51,,,2.878,0.45,,,0.031,-8.82,2.262,0.40,1.665,-6.83
2021-11-26,-0.770,0.65,0.1780,-17.52,11.635,-2.17,-0.690,-8.00,0.2970,-28.09,-0.488,6.09,-0.143,2.88,2.123,-0.89,0.670,-11.84,-0.685,-7.43,1.230,-0.65,0.219,3.79,-0.3380,37.40,1.482,-7.18,11.705,-0.56,-0.223,51.70,0.8270,-14.48,0.974,-8.29,0.074,-11.90,2.865,-0.97,1.605,-9.01,0.034,-69.91,2.253,-4.01,1.787,-4.18
2021-11-25,-0.765,1.32,0.2158,1.31,11.893,-0.23,-0.750,0.00,0.4130,-2.36,-0.460,-0.22,-0.139,2.58,2.142,-1.34,0.760,-1.30,-0.740,-1.99,1.238,-0.64,0.211,-4.95,-0.2460,12.33,1.596,-2.83,11.771,1.09,-0.147,13.95,0.9670,-2.91,1.062,-1.58,0.084,5.00,2.893,-0.24,1.764,-1.07,0.113,-20.42,2.347,-1.96,1.865,-1.27
2021-11-24,-0.755,2.03,0.2130,10.36,11.920,-0.96,-0.750,0.00,0.4230,-4.94,-0.461,0.66,-0.135,-0.37,2.171,-0.23,0.770,0.00,-0.755,2.44,1.246,-0.16,0.222,-1.77,-0.2190,-3.95,1.643,-1.96,11.644,-0.09,-0.129,-16.77,0.9960,0.00,1.079,1.31,0.080,-1.23,2.900,-0.79,1.783,-1.33,0.142,1.43,2.394,-0.25,1.889,0.37
2021-11-23,-0.740,-1.33,0.1930,4.32,12.035,-0.41,-0.750,0.00,0.4450,13.23,-0.458,-7.47,-0.136,0.74,2.176,-0.64,0.770,1.32,-0.737,-1.73,1.248,0.97,0.226,0.44,-0.2280,-22.97,1.676,2.65,11.655,-1.69,-0.155,-21.32,0.9960,6.75,1.065,12.58,0.081,15.71,2.923,0.00,1.807,2.44,0.140,169.23,2.400,0.59,1.882,4.04
2021-11-22,-0.750,-3.85,0.1850,15.70,12.085,2.16,-0.750,-6.25,0.3930,16.27,-0.495,-1.79,-0.135,0.75,2.190,0.32,0.760,4.11,-0.750,2.74,1.236,1.31,0.225,-8.54,-0.2960,-13.95,1.632,4.75,11.855,1.02,-0.197,3.14,0.9330,6.51,0.946,9.74,0.070,0.00,2.923,-0.20,1.764,6.20,0.052,940.00,2.386,0.25,1.809,1.74
2021-11-21,,,0.1599,1.85,,,-0.800,6.67,0.3380,-4.52,,,-0.134,0.00,,,,,,,1.220,0.00,0.246,1.23,,,1.558,0.67,,,,,0.8760,-0.40,,,0.070,-6.67,,,,,,,2.380,0.00,1.778,0.17
2021-11-20,,,,,,,-0.750,-1.32,0.3540,-1.12,,,,,,,,,,,1.220,0.00,0.243,4.29,-0.3440,0.88,,,,,,,0.8795,-0.06,0.862,-0.12,,,,,,,0.005,66.67,2.380,0.38,1.775,-3.16
2021-11-19,-0.780,-0.38,0.1570,0.00,11.830,-0.76,-0.760,-5.00,0.3580,-9.37,-0.504,-3.08,-0.134,6.35,2.183,-0.55,0.730,-1.35,-0.730,-1.35,1.220,0.00,0.233,4.48,-0.3410,21.79,1.548,-2.48,11.735,-0.51,-0.191,34.51,0.8800,-4.66,0.863,-6.09,0.075,-7.41,2.929,0.17,1.661,-2.29,0.003,-95.59,2.371,1.41,1.833,1.95
2021-11-18,-0.783,2.09,0.1570,-1.87,11.920,1.10,-0.800,2.56,0.3950,-7.71,-0.520,9.70,-0.126,-3.08,2.195,0.41,0.740,2.07,-0.740,0.68,1.220,-0.81,0.223,-0.45,-0.2800,14.75,1.587,0.11,11.795,0.08,-0.142,19.33,0.9230,-4.25,0.919,-6.22,0.081,8.00,2.924,-0.24,1.700,0.41,0.068,-39.82,2.338,-0.93,1.798,-3.07
2021-11-17,-0.767,0.92,0.1600,-3.03,11.790,0.43,-0.780,6.85,0.4280,-10.83,-0.474,-4.63,-0.130,2.36,2.186,0.18,0.725,-3.33,-0.735,-1.34,1.230,-3.45,0.224,-6.67,-0.2440,0.00,1.585,-3.35,11.785,0.94,-0.119,-0.83,0.9640,-2.92,0.980,0.82,0.075,1.35,2.931,0.07,1.693,-4.83,0.113,0.89,2.360,1.07,1.855,1.03
2021-11-16,-0.760,1.74,0.1650,0.00,11.740,0.51,-0.730,-1.35,0.4800,9.59,-0.497,0.00,-0.127,0.79,2.182,-0.46,0.750,2.74,-0.745,6.43,1.274,0.55,0.240,0.42,-0.2440,-0.41,1.640,1.38,11.675,0.82,-0.120,14.29,0.9930,3.55,0.972,-3.09,0.074,13.85,2.929,-0.10,1.779,3.01,0.112,-15.15,2.335,1.57,1.836,3.90
2021-11-15,-0.747,-0.40,0.1650,1.60,,,-0.740,5.71,0.4380,12.45,-0.497,-6.93,-0.126,2.44,2.192,0.60,0.730,1.39,-0.700,-5.41,1.267,-0.47,0.239,-3.63,-0.2450,-4.30,1.618,2.84,,,-0.105,-26.06,0.9590,4.81,1.003,4.59,0.065,-9.72,2.932,-0.74,1.727,3.10,0.132,26.92,2.299,-2.17,1.767,-0.84
2021-11-14,,,0.1624,-1.58,,,,,0.3895,-1.89,,,-0.123,0.00,,,,,,,1.273,0.00,0.248,2.90,,,1.573,0.22,,,,,0.9150,-0.76,,,0.072,-2.70,,,,,,,2.350,0.00,1.782,-0.78
2021-11-13,,,,,,,,,0.3970,-2.22,,,,,2.179,-0.73,,,,,1.273,0.00,,,,,,,,,,,0.9220,0.99,,,,,2.954,0.51,,,,,2.350,0.34,1.796,-0.66
2021-11-12,-0.750,-1.32,0.1650,0.00,11.680,-0.26,-0.700,0.00,0.4060,-8.14,-0.534,0.00,-0.123,8.37,2.195,-1.22,0.720,8.27,-0.740,-0.94,1.273,0.00,0.241,0.84,-0.2560,13.27,1.570,-0.54,11.580,0.52,-0.142,40.59,0.9130,-0.98,0.959,-0.42,0.074,13.85,2.939,0.00,1.675,-1.30,0.104,-19.38,2.342,0.09,1.808,-1.09
2021-11-11,-0.760,1.06,0.1650,1.85,11.710,-1.80,-0.700,-9.09,0.4420,-2.43,-0.534,-1.29,-0.113,1.34,2.222,1.32,,,-0.747,2.33,1.273,0.00,0.239,25.79,-0.2260,-8.87,1.578,0.54,11.520,0.04,-0.101,-45.41,0.9220,-0.43,0.963,2.67,0.065,10.17,2.939,0.96,,,0.129,11.21,2.340,1.43,1.828,4.46
2021-11-10,-0.752,1.62,0.1620,18.25,11.925,0.63,-0.770,2.67,0.4530,37.69,-0.541,-7.20,-0.112,-0.88,2.193,0.23,0.665,5.56,-0.730,0.69,1.273,-0.08,0.190,1.60,-0.2480,-16.22,1.570,9.07,11.515,-0.35,-0.185,-18.14,0.9260,12.52,0.938,11.01,0.059,0.00,2.911,0.07,1.697,6.33,0.116,152.17,2.307,0.57,1.750,-2.13
2021-11-09,-0.740,2.78,0.1370,-9.87,11.850,-0.42,-0.750,-2.60,0.3290,30.04,-0.583,10.63,-0.113,0.00,2.188,-0.23,0.630,-3.82,-0.725,4.32,1.274,-0.62,0.187,-8.78,-0.2960,19.84,1.439,-3.61,11.555,-1.99,-0.226,15.90,0.8230,-3.97,0.845,-5.38,0.059,-1.67,2.909,0.14,1.596,-2.03,0.046,-51.58,2.294,-1.46,1.788,0.56
2021-11-08,-0.720,2.86,0.1520,6.97,11.900,0.77,-0.770,-3.75,0.2530,15.26,-0.527,0.00,-0.113,-1.74,2.193,0.50,0.655,3.15,-0.695,4.51,1.282,-0.23,0.205,1.99,-0.2470,-11.79,1.493,2.15,11.790,-0.43,-0.195,-1.02,0.8570,2.21,0.893,1.48,0.060,10.09,2.905,0.28,1.629,2.58,0.095,58.33,2.328,-0.94,1.778,1.02
2021-11-07,,,0.1421,-2.00,,,-0.800,0.00,0.2195,-4.15,,,-0.115,0.88,,,,,,,1.285,0.00,,,,,1.462,0.48,,,,,0.8385,-1.12,,,0.054,-9.17,,,,,,,2.350,0.00,1.760,1.09
2021-11-06,,,,,11.809,0.50,-0.800,8.11,0.2290,-3.78,,,,,,,,,,,1.285,0.00,,,,,,,11.841,-0.41,,,0.8480,0.12,,,,,,,,,,,2.350,0.00,1.741,-2.74
